timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 23:20:54.758,21,43,48,5,0.2048,0.2286,4.1,4.57,14.75,1.1162790697674418,0.023799999999999988,0.47000000000000064
2026-04-08 23:21:10.745,27,44,49,5,0.1254,0.1396,3.26,3.63,15.987,1.1136363636363635,0.01419999999999999,0.3700000000000001
2026-04-08 23:21:41.749,80,126,138,12,0.0399,0.0437,3.15,3.45,31.004,1.0952380952380953,0.0038000000000000048,0.30000000000000027
2026-04-08 23:21:59.412,15,33,38,5,0.3143,0.3619,4.4,5.07,17.663,1.1515151515151516,0.047599999999999976,0.6699999999999999
2026-04-08 23:22:14.458,33,69,75,6,0.1307,0.142,4.18,4.55,15.046,1.0869565217391304,0.011299999999999977,0.3700000000000001
2026-04-08 23:22:49.664,152,263,289,26,0.0229,0.0252,3.46,3.8,35.206,1.0988593155893536,0.0023,0.33999999999999986
2026-04-08 23:23:05.463,39,82,90,8,0.1107,0.1215,4.21,4.62,15.799,1.0975609756097562,0.01079999999999999,0.41000000000000014
2026-04-08 23:23:38.266,229,483,531,48,0.0185,0.0203,4.22,4.64,32.803,1.0993788819875776,0.0017999999999999995,0.41999999999999993
2026-04-08 23:24:13.953,124,255,280,25,0.0334,0.0367,4.11,4.52,35.687,1.0980392156862746,0.0033000000000000043,0.40999999999999925
2026-04-08 23:24:32.962,39,77,84,7,0.1039,0.1134,3.95,4.31,19.009,1.0909090909090908,0.009499999999999995,0.35999999999999943
2026-04-08 23:25:05.120,73,120,132,12,0.0457,0.0502,3.29,3.62,32.158,1.1,0.004500000000000004,0.33000000000000007
2026-04-08 23:25:30.195,76,149,163,14,0.0523,0.0572,3.92,4.29,25.075,1.0939597315436242,0.004900000000000002,0.3700000000000001
2026-04-08 23:25:59.101,57,123,135,12,0.0771,0.0846,4.32,4.74,28.906,1.0975609756097562,0.007499999999999993,0.41999999999999993
2026-04-08 23:26:27.935,71,151,166,15,0.0608,0.0668,4.25,4.68,28.834,1.099337748344371,0.005999999999999998,0.4299999999999997
2026-04-08 23:26:45.975,36,66,72,6,0.1048,0.1143,3.67,4.0,18.04,1.0909090909090908,0.009499999999999995,0.33000000000000007
2026-04-08 23:26:59.173,14,27,32,5,0.2967,0.3516,3.86,4.57,13.198,1.1851851851851851,0.054900000000000004,0.7100000000000004
2026-04-08 23:27:27.275,77,157,172,15,0.0537,0.0588,4.08,4.47,28.102,1.0955414012738853,0.0051,0.3899999999999997
2026-04-08 23:27:37.666,24,53,58,5,0.192,0.2101,4.42,4.83,10.391,1.0943396226415094,0.018100000000000005,0.41000000000000014
2026-04-08 23:28:14.259,189,392,431,39,0.0221,0.0243,4.15,4.56,36.593,1.0994897959183674,0.002199999999999997,0.40999999999999925
2026-04-08 23:28:28.186,20,38,43,5,0.2,0.2263,3.8,4.3,13.927,1.131578947368421,0.02629999999999999,0.5
2026-04-08 23:28:43.064,31,68,74,6,0.1462,0.1591,4.39,4.77,14.878,1.088235294117647,0.012899999999999995,0.3799999999999999
2026-04-08 23:29:03.582,63,117,128,11,0.0599,0.0655,3.71,4.06,20.518,1.0940170940170941,0.005600000000000001,0.34999999999999964
2026-04-08 23:29:26.701,72,117,128,11,0.0458,0.0501,3.25,3.56,23.119,1.0940170940170941,0.004299999999999998,0.31000000000000005
