timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 12:57:33.120,23,24,29,5,0.0949,0.1146,2.09,2.52,7.913,1.2083333333333333,0.019699999999999995,0.43000000000000016
2026-04-08 12:58:01.619,20,22,27,5,0.1158,0.1421,2.2,2.7,28.499,1.2272727272727273,0.026300000000000004,0.5
2026-04-08 12:58:09.165,16,17,22,5,0.1417,0.1833,2.12,2.75,7.546,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 12:58:37.086,16,17,22,5,0.1417,0.1833,2.12,2.75,27.921,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 12:58:43.319,20,23,28,5,0.1211,0.1474,2.3,2.8,6.233,1.2173913043478262,0.026300000000000004,0.5
2026-04-08 12:59:14.079,23,27,32,5,0.1067,0.1265,2.35,2.78,30.76,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 12:59:21.544,19,21,26,5,0.1228,0.152,2.21,2.74,7.465,1.2380952380952381,0.02919999999999999,0.5300000000000002
2026-04-08 12:59:49.065,14,15,20,5,0.1648,0.2198,2.14,2.86,27.521,1.3333333333333333,0.05499999999999999,0.7199999999999998
2026-04-08 12:59:58.667,26,30,35,5,0.0923,0.1077,2.31,2.69,9.602,1.1666666666666667,0.015400000000000011,0.3799999999999999
2026-04-08 13:00:25.012,16,18,23,5,0.15,0.1917,2.25,2.88,26.345,1.2777777777777777,0.041700000000000015,0.6299999999999999
2026-04-08 13:00:32.422,16,17,22,5,0.1417,0.1833,2.12,2.75,7.41,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 13:01:03.264,23,27,32,5,0.1067,0.1265,2.35,2.78,30.842,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 13:01:10.088,18,19,24,5,0.1242,0.1569,2.11,2.67,6.824,1.263157894736842,0.03270000000000001,0.56
2026-04-08 13:01:38.664,10,10,15,5,0.2222,0.3333,2.0,3.0,28.576,1.5,0.11109999999999998,1.0
2026-04-08 13:01:44.476,16,17,22,5,0.1417,0.1833,2.12,2.75,5.812,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 13:02:14.696,16,17,22,5,0.1417,0.1833,2.12,2.75,30.22,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 13:02:20.793,17,19,24,5,0.1397,0.1765,2.24,2.82,6.097,1.263157894736842,0.0368,0.5799999999999996
2026-04-08 13:02:51.503,19,22,27,5,0.1287,0.1579,2.32,2.84,30.71,1.2272727272727273,0.029200000000000004,0.52
2026-04-08 13:02:58.025,12,12,17,5,0.1818,0.2576,2.0,2.83,6.522,1.4166666666666667,0.0758,0.8300000000000001
2026-04-08 13:03:29.070,25,28,33,5,0.0933,0.11,2.24,2.64,31.045,1.1785714285714286,0.016700000000000007,0.3999999999999999
2026-04-08 13:03:34.952,16,18,23,5,0.15,0.1917,2.25,2.88,5.882,1.2777777777777777,0.041700000000000015,0.6299999999999999
2026-04-08 13:04:04.999,11,11,16,5,0.2,0.2909,2.0,2.91,30.047,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:04:12.242,23,27,32,5,0.1067,0.1265,2.35,2.78,7.243,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 13:04:42.945,23,27,32,5,0.1067,0.1265,2.35,2.78,30.703,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 13:04:49.010,16,18,23,5,0.15,0.1917,2.25,2.88,6.065,1.2777777777777777,0.041700000000000015,0.6299999999999999
2026-04-08 13:05:11.974,12,12,17,5,0.1818,0.2576,2.0,2.83,22.964,1.4166666666666667,0.0758,0.8300000000000001
2026-04-08 13:05:19.189,13,14,19,5,0.1795,0.2436,2.15,2.92,7.215,1.3571428571428572,0.06410000000000002,0.77
2026-04-08 13:05:27.329,23,27,32,5,0.1067,0.1265,2.35,2.78,8.14,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 13:05:55.969,25,29,34,5,0.0967,0.1133,2.32,2.72,28.64,1.1724137931034482,0.016600000000000004,0.40000000000000036
2026-04-08 13:06:03.104,19,22,27,5,0.1287,0.1579,2.32,2.84,7.135,1.2272727272727273,0.029200000000000004,0.52
2026-04-08 13:06:32.784,23,27,32,5,0.1067,0.1265,2.35,2.78,29.68,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 13:06:39.153,19,22,27,5,0.1287,0.1579,2.32,2.84,6.369,1.2272727272727273,0.029200000000000004,0.52
2026-04-08 13:07:09.747,19,20,25,5,0.117,0.1462,2.11,2.63,30.594,1.25,0.02919999999999999,0.52
2026-04-08 13:07:16.559,25,28,33,5,0.0933,0.11,2.24,2.64,6.812,1.1785714285714286,0.016700000000000007,0.3999999999999999
2026-04-08 13:07:44.806,18,20,25,5,0.1307,0.1634,2.22,2.78,28.247,1.25,0.03269999999999998,0.5599999999999996
2026-04-08 13:07:50.552,13,14,19,5,0.1795,0.2436,2.15,2.92,5.746,1.3571428571428572,0.06410000000000002,0.77
2026-04-08 13:08:07.008,15,17,22,5,0.1619,0.2095,2.27,2.93,16.456,1.2941176470588236,0.0476,0.6600000000000001
2026-04-08 13:08:21.563,16,17,22,5,0.1417,0.1833,2.12,2.75,14.555,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 13:08:28.173,23,27,32,5,0.1067,0.1265,2.35,2.78,6.61,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 13:08:58.700,26,28,33,5,0.0862,0.1015,2.15,2.54,30.527,1.1785714285714286,0.015300000000000008,0.3900000000000001
2026-04-08 13:09:04.967,19,22,27,5,0.1287,0.1579,2.32,2.84,6.267,1.2272727272727273,0.029200000000000004,0.52
2026-04-08 13:09:34.477,23,27,32,5,0.1067,0.1265,2.35,2.78,29.51,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 13:09:41.374,17,19,24,5,0.1397,0.1765,2.24,2.82,6.897,1.263157894736842,0.0368,0.5799999999999996
2026-04-08 13:10:11.439,20,23,28,5,0.1211,0.1474,2.3,2.8,30.065,1.2173913043478262,0.026300000000000004,0.5
2026-04-08 13:10:17.818,25,28,33,5,0.0933,0.11,2.24,2.64,6.379,1.1785714285714286,0.016700000000000007,0.3999999999999999
2026-04-08 13:10:46.751,19,22,27,5,0.1287,0.1579,2.32,2.84,28.933,1.2272727272727273,0.029200000000000004,0.52
2026-04-08 13:10:53.568,28,33,38,5,0.0873,0.1005,2.36,2.71,6.817,1.1515151515151516,0.013200000000000003,0.3500000000000001
2026-04-08 13:11:23.448,24,25,30,5,0.0906,0.1087,2.08,2.5,29.88,1.2,0.018100000000000005,0.41999999999999993
2026-04-08 13:11:29.994,11,11,16,5,0.2,0.2909,2.0,2.91,6.546,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:11:58.446,15,17,22,5,0.1619,0.2095,2.27,2.93,28.452,1.2941176470588236,0.0476,0.6600000000000001
2026-04-08 13:12:04.147,13,13,18,5,0.1667,0.2308,2.0,2.77,5.701,1.3846153846153846,0.06410000000000002,0.77
2026-04-08 13:12:17.378,16,17,22,5,0.1417,0.1833,2.12,2.75,13.231,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 13:12:33.207,12,13,18,5,0.197,0.2727,2.17,3.0,15.829,1.3846153846153846,0.07569999999999999,0.8300000000000001
2026-04-08 13:12:39.760,10,10,15,5,0.2222,0.3333,2.0,3.0,6.553,1.5,0.11109999999999998,1.0
2026-04-08 13:13:09.700,21,22,27,5,0.1048,0.1286,2.1,2.57,29.94,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 13:13:16.307,23,27,32,5,0.1067,0.1265,2.35,2.78,6.607,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 13:13:45.806,21,22,27,5,0.1048,0.1286,2.1,2.57,29.499,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 13:13:51.987,13,14,19,5,0.1795,0.2436,2.15,2.92,6.181,1.3571428571428572,0.06410000000000002,0.77
2026-04-08 13:14:23.277,25,28,33,5,0.0933,0.11,2.24,2.64,31.29,1.1785714285714286,0.016700000000000007,0.3999999999999999
2026-04-08 13:14:30.181,21,24,29,5,0.1143,0.1381,2.29,2.76,6.904,1.2083333333333333,0.0238,0.46999999999999975
2026-04-08 13:14:57.966,17,18,23,5,0.1324,0.1691,2.12,2.71,27.785,1.2777777777777777,0.03670000000000001,0.5899999999999999
2026-04-08 13:15:03.857,11,11,16,5,0.2,0.2909,2.0,2.91,5.891,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:15:34.587,19,22,27,5,0.1287,0.1579,2.32,2.84,30.73,1.2272727272727273,0.029200000000000004,0.52
