timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 22:27:03.705,20,22,27,5,0.1158,0.1421,2.2,2.7,9.273,1.2272727272727273,0.026300000000000004,0.5
2026-04-08 22:27:15.567,35,38,43,5,0.0639,0.0723,2.17,2.46,11.862,1.131578947368421,0.008400000000000005,0.29000000000000004
2026-04-08 22:27:24.309,24,26,31,5,0.0942,0.1123,2.17,2.58,8.742,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 22:27:56.469,25,27,32,5,0.09,0.1067,2.16,2.56,32.16,1.1851851851851851,0.016700000000000007,0.3999999999999999
2026-04-08 22:28:32.546,24,26,31,5,0.0942,0.1123,2.17,2.58,36.077,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 22:29:08.003,25,27,32,5,0.09,0.1067,2.16,2.56,35.457,1.1851851851851851,0.016700000000000007,0.3999999999999999
2026-04-08 22:29:22.635,25,27,32,5,0.09,0.1067,2.16,2.56,14.632,1.1851851851851851,0.016700000000000007,0.3999999999999999
2026-04-08 22:29:35.469,22,24,29,5,0.1039,0.1255,2.18,2.64,12.834,1.2083333333333333,0.021599999999999994,0.45999999999999996
2026-04-08 22:29:48.962,19,19,24,5,0.1111,0.1404,2.0,2.53,13.493,1.263157894736842,0.029299999999999993,0.5299999999999998
2026-04-08 22:30:09.222,24,25,30,5,0.0906,0.1087,2.08,2.5,20.26,1.2,0.018100000000000005,0.41999999999999993
2026-04-08 22:30:21.238,27,29,34,5,0.0826,0.0969,2.15,2.52,12.016,1.1724137931034482,0.014299999999999993,0.3700000000000001
2026-04-08 22:30:41.978,24,26,31,5,0.0942,0.1123,2.17,2.58,20.74,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 22:30:54.544,25,26,31,5,0.0867,0.1033,2.08,2.48,12.566,1.1923076923076923,0.016600000000000004,0.3999999999999999
2026-04-08 22:31:13.261,30,32,37,5,0.0736,0.0851,2.13,2.47,18.717,1.15625,0.011499999999999996,0.3400000000000003
2026-04-08 22:31:24.137,22,25,30,5,0.1082,0.1299,2.27,2.73,10.876,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 22:31:34.638,18,20,25,5,0.1307,0.1634,2.22,2.78,10.501,1.25,0.03269999999999998,0.5599999999999996
2026-04-08 22:32:07.033,24,25,30,5,0.0906,0.1087,2.08,2.5,32.395,1.2,0.018100000000000005,0.41999999999999993
2026-04-08 22:32:20.494,28,31,36,5,0.082,0.0952,2.21,2.57,13.461,1.1612903225806452,0.013200000000000003,0.3599999999999999
2026-04-08 22:32:28.963,28,30,35,5,0.0794,0.0926,2.14,2.5,8.469,1.1666666666666667,0.013200000000000003,0.3599999999999999
2026-04-08 22:32:39.126,19,20,25,5,0.117,0.1462,2.11,2.63,10.163,1.25,0.02919999999999999,0.52
2026-04-08 22:33:15.891,24,26,31,5,0.0942,0.1123,2.17,2.58,36.765,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 22:33:35.612,20,20,25,5,0.1053,0.1316,2.0,2.5,19.721,1.25,0.02629999999999999,0.5
2026-04-08 22:33:57.315,21,23,28,5,0.1095,0.1333,2.19,2.67,21.703,1.2173913043478262,0.0238,0.48
2026-04-08 22:34:10.736,25,27,32,5,0.09,0.1067,2.16,2.56,13.421,1.1851851851851851,0.016700000000000007,0.3999999999999999
2026-04-08 22:34:25.494,21,22,27,5,0.1048,0.1286,2.1,2.57,14.758,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 22:34:56.960,20,21,26,5,0.1105,0.1368,2.1,2.6,31.466,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:35:22.482,25,28,33,5,0.0933,0.11,2.24,2.64,25.522,1.1785714285714286,0.016700000000000007,0.3999999999999999
2026-04-08 22:35:32.586,23,26,31,5,0.1028,0.1225,2.26,2.7,10.104,1.1923076923076923,0.019699999999999995,0.4400000000000004
2026-04-08 22:35:41.848,27,30,35,5,0.0855,0.0997,2.22,2.59,9.262,1.1666666666666667,0.01419999999999999,0.36999999999999966
2026-04-08 22:36:03.870,21,22,27,5,0.1048,0.1286,2.1,2.57,22.022,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 22:36:22.795,21,22,27,5,0.1048,0.1286,2.1,2.57,18.925,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 22:36:42.661,27,30,35,5,0.0855,0.0997,2.22,2.59,19.866,1.1666666666666667,0.01419999999999999,0.36999999999999966
2026-04-08 22:36:53.951,22,24,29,5,0.1039,0.1255,2.18,2.64,11.29,1.2083333333333333,0.021599999999999994,0.45999999999999996
2026-04-08 22:37:11.952,19,20,25,5,0.117,0.1462,2.11,2.63,18.001,1.25,0.02919999999999999,0.52
2026-04-08 22:37:22.391,18,18,23,5,0.1176,0.1503,2.0,2.56,10.439,1.2777777777777777,0.03269999999999999,0.56
2026-04-08 22:37:35.174,18,19,24,5,0.1242,0.1569,2.11,2.67,12.783,1.263157894736842,0.03270000000000001,0.56
2026-04-08 22:37:48.798,26,27,32,5,0.0831,0.0985,2.08,2.46,13.624,1.1851851851851851,0.015400000000000011,0.3799999999999999
2026-04-08 22:38:00.769,18,18,23,5,0.1176,0.1503,2.0,2.56,11.971,1.2777777777777777,0.03269999999999999,0.56
